source_file,battery_id,start_time,ambient_temperature,charge_duration,max_temp_charge
02430.csv,B0033,[2009.       6.      20.      19.      50.      37.765],24,10807.078,27.6829828625894
02432.csv,B0033,[2009.       6.      20.      23.      47.       6.421],24,10808.171000000002,27.840784814373432
02434.csv,B0033,[2009.       6.      21.       3.      43.      37.421],24,10806.641,27.61924795678449
02436.csv,B0033,[2.009e+03 6.000e+00 2.100e+01 7.000e+00 4.000e+01 1.625e+00],24,10807.39,27.43893720648791
02439.csv,B0033,[2009.       6.      21.      12.      12.       7.046],24,10808.203,26.933417609894573
02442.csv,B0033,[2009.       6.      21.      16.      44.      12.312],24,10805.781,27.5840511671246
02444.csv,B0033,[2009.       6.      21.      20.      40.      28.906],24,10808.015,27.38119933450065
02446.csv,B0033,[2009.       6.      22.       0.      36.      42.578],24,10807.844,27.355187988091284
02448.csv,B0033,[2009.      6.     22.      4.     32.     51.75],24,10807.343,27.288391981252264
02451.csv,B0033,[2009.       6.      22.       9.       4.      49.718],24,10806.468,27.9477554676608
02454.csv,B0033,[2009.       6.      22.      13.      36.      56.609],24,10809.094,28.77908313327428
02456.csv,B0033,[2009.       6.      22.      17.      33.      30.843],24,10807.516,29.587400920237503
02458.csv,B0033,[2009.       6.      22.      21.      29.      47.796],24,10807.766000000003,28.02462312003108
02460.csv,B0033,[2.0090e+03 6.0000e+00 2.3000e+01 1.0000e+00 2.5000e+01 5.0515e+01],24,10805.969,27.508446273603877
02463.csv,B0033,[2009.       6.      23.       5.      57.      28.093],24,10781.344,26.974776552173367
02467.csv,B0033,[2009.       6.      26.      17.       0.      29.625],24,10500.75,29.875322699895804
02470.csv,B0033,[2.009e+03 6.000e+00 2.600e+01 2.100e+01 2.800e+01 1.531e+00],24,10759.047000000006,28.315208391899404
02472.csv,B0033,[2.0090e+03 6.0000e+00 2.7000e+01 1.0000e+00 2.3000e+01 5.9218e+01],24,10808.219,27.81247781030711
02474.csv,B0033,[2009.       6.      27.       5.      20.      35.984],24,10806.25,27.70294956383509
02476.csv,B0033,[2009.      6.     27.      9.     17.      4.25],24,10807.046,27.900639189665696
02479.csv,B0033,[2009.       6.      27.      13.      49.       9.515],24,10807.812,28.10586766865179
02482.csv,B0033,[2009.       6.      27.      18.      21.      18.234],24,10794.063,28.571121574416747
02484.csv,B0033,[2009.       6.      27.      22.      17.      17.406],24,10807.437999999996,28.10157886655292
02486.csv,B0033,[2.0090e+03 6.0000e+00 2.8000e+01 2.0000e+00 1.3000e+01 3.0812e+01],24,10807.515,27.592611509858592
02488.csv,B0033,[2009.       6.      28.       6.       9.      35.093],24,10801.0,27.416109069201767
02491.csv,B0033,[2009.       6.      28.      10.      41.       7.187],24,10808.875,27.69833389679442
02494.csv,B0033,[2009.       6.      28.      15.      12.      50.796],24,10762.766,28.19909801127054
02496.csv,B0033,[2.009e+03 6.000e+00 2.800e+01 1.900e+01 8.000e+00 6.710e-01],24,10727.078,27.84749095059097
02498.csv,B0033,[2.0090e+03 6.0000e+00 2.8000e+01 2.3000e+01 2.0000e+00 2.7281e+01],24,10807.75,27.552710434067126
02500.csv,B0033,[2.0090e+03 6.0000e+00 2.9000e+01 2.0000e+00 5.8000e+01 1.3109e+01],24,10788.031,27.604985716215527
02503.csv,B0033,[2009.      6.     29.      7.     29.     18.39],24,10810.422,27.861051720757885
02506.csv,B0033,[2.009e+03 6.000e+00 2.900e+01 1.200e+01 1.000e+00 7.828e+00],24,10651.297,29.56364973202193
02508.csv,B0033,[2009.       6.      29.      15.      54.      32.859],24,10503.469,30.354222263750568
02510.csv,B0033,[2009.      6.     29.     19.     45.     14.39],24,10696.625,28.863533412735592
02512.csv,B0033,[2009.       6.      29.      23.      38.      55.953],24,10591.812000000004,27.962902999929224
02515.csv,B0033,[2009.       6.      30.       4.       6.      30.343],24,10767.687,27.514469529390247
02519.csv,B0033,[2.0090e+03 7.0000e+00 1.0000e+00 1.2000e+01 4.5000e+01 3.4265e+01],24,10543.359,29.378522535256263
02522.csv,B0033,[2.009e+03 7.000e+00 1.000e+00 1.700e+01 1.300e+01 7.140e+00],24,10542.234,30.153364813411443
02524.csv,B0033,[2.0090e+03 7.0000e+00 1.0000e+00 2.1000e+01 4.0000e+00 4.6796e+01],24,4952.234,29.45284721212776
02527.csv,B0033,[2.009e+03 7.000e+00 1.400e+01 1.700e+01 5.200e+01 5.310e-01],24,10489.172,30.99385540407712
02530.csv,B0033,[2009.       7.      14.      22.      18.      36.765],24,10585.468999999996,29.13090160719656
02532.csv,B0033,[2.0090e+03 7.0000e+00 1.5000e+01 2.0000e+00 1.0000e+01 4.7203e+01],24,10624.344,28.62513698539619
02534.csv,B0033,[2009.       7.      15.       6.       3.      37.218],24,10808.781,28.355994167222107
02536.csv,B0033,[2009.       7.      15.       9.      59.      39.609],24,10616.407,29.609110786494043
02539.csv,B0033,[2009.       7.      15.      14.      28.      16.687],24,10536.312,30.418484376593327
02542.csv,B0033,[2009.       7.      15.      18.      55.      33.765],24,10560.766,29.565281318654662
02544.csv,B0033,[2009.      7.     15.     22.     47.     13.64],24,10591.016000000003,29.104202236345422
02546.csv,B0033,[2.0090e+03 7.0000e+00 1.6000e+01 2.0000e+00 3.9000e+01 1.9406e+01],24,10619.391,28.91993393498643
02548.csv,B0033,[2009.       7.      16.       6.      31.      53.453],24,10570.531,29.26321822560173
02551.csv,B0033,[2009.       7.      16.      10.      59.      21.234],24,10776.312,29.797844034416915
02554.csv,B0033,[2009    7   16   15   30   28],24,10466.766,30.850915068075665
02556.csv,B0033,[2009.       7.      16.      19.      20.      31.781],24,10605.265,29.448430432076023
02558.csv,B0033,[2009.       7.      16.      23.      12.      40.484],24,10603.125,28.476717117736804
02560.csv,B0033,[2009.       7.      17.       3.       4.      30.531],24,10606.375,28.17533501075102
02563.csv,B0033,[2009.      7.     17.      7.     32.      9.64],24,10776.875,27.80459597486159
02566.csv,B0033,[2.0090e+03 7.0000e+00 1.7000e+01 1.2000e+01 2.0000e+00 5.9515e+01],24,10545.562,29.960671905700323
02568.csv,B0033,[2009.       7.      17.      15.      54.      10.468],24,10429.0,30.97347780198667
02570.csv,B0033,[2009.       7.      17.      19.      43.      16.218],24,10565.141,29.298874564860306
02572.csv,B0033,[2009.       7.      17.      23.      34.      22.421],24,10601.171000000002,28.325765562307875
02575.csv,B0033,[2.0090e+03 7.0000e+00 1.8000e+01 4.0000e+00 1.0000e+00 4.9984e+01],24,10754.719,27.8163294494952
02579.csv,B0033,[2009.       7.      23.      11.      55.      21.953],24,10584.188,29.530410407736024
02582.csv,B0033,[2009.       7.      23.      16.      23.      40.343],24,10464.969,30.367195596613787
02584.csv,B0033,[2009.       7.      23.      20.      13.      45.296],24,10569.391,28.95352582714748
02586.csv,B0033,[2009.       7.      24.       0.       5.      23.906],24,10571.078,28.20999843874775
02588.csv,B0033,[2009.       7.      24.       3.      56.      50.546],24,10625.235,27.92688215174505
02591.csv,B0033,[2009.       7.      24.       8.      24.      55.609],24,10745.625,27.722160808755696
02594.csv,B0033,[2009.       7.      24.      12.      55.      11.375],24,10181.329,29.604566382565064
02596.csv,B0033,[2009.       7.      24.      16.      40.      21.187],24,10451.172,30.584211328133428
02598.csv,B0033,[2009.       7.      24.      20.      29.      43.093],24,10622.0,28.551466953511927
02600.csv,B0033,[2009.       7.      25.       0.      21.      50.109],24,10618.156,27.98999153172987
02603.csv,B0033,[2009.       7.      25.       4.      49.      26.625],24,10808.063,27.36262123449225
02606.csv,B0033,[2009.       7.      25.       9.      20.      20.984],24,10685.218,27.835778846929387
02608.csv,B0033,[2009.       7.      25.      13.      13.      17.203],24,10707.359,27.57291855837528
02610.csv,B0033,[2009.       7.      25.      17.       6.      32.296],24,10745.422,27.60420579633925
02612.csv,B0033,[2009.       7.      25.      21.       0.      19.875],24,10771.906000000004,27.577109304578755
02615.csv,B0033,[2.0090e+03 7.0000e+00 2.6000e+01 1.0000e+00 3.0000e+01 1.5437e+01],24,10787.235,27.316388343439577
02618.csv,B0033,[2009.       7.      26.       6.       0.      25.062],24,10792.047,27.5594599628651
02620.csv,B0033,[2009.       7.      26.       9.      54.      53.843],24,10773.047,27.645232864677777
02622.csv,B0033,[2009.      7.     26.     13.     48.     59.14],24,10769.843,27.519738592867917
02624.csv,B0033,[2009.       7.      26.      17.      42.      54.921],24,10775.547,27.49142820095191
02627.csv,B0033,[2009.       7.      26.      22.      12.      41.312],24,10812.718999999996,27.243212330369285
02630.csv,B0033,[2.009e+03 7.000e+00 2.700e+01 2.000e+00 4.300e+01 1.275e+01],24,10757.516,27.55781692714321
02632.csv,B0033,[2009.       7.      27.       6.      36.      51.968],24,10744.219,27.842939691348175
02634.csv,B0033,[2009.       7.      27.      10.      30.      25.593],24,10683.484,28.67874483782216
02636.csv,B0033,[2009.       7.      27.      14.      23.       4.968],24,10618.578,29.28600113232733
02639.csv,B0033,[2009.      7.     27.     18.     50.     36.25],24,10812.922,28.38185745938373
02642.csv,B0033,[2009.       7.      27.      23.      21.       6.125],24,10742.593999999996,27.732638931716597
02644.csv,B0033,[2009.       7.      28.       3.      14.      13.296],24,10811.156,27.291834679094567
02646.csv,B0033,[2009.       7.      28.       7.       8.      23.984],24,10808.406,27.0938676012675
02648.csv,B0033,[2.0090e+03 7.0000e+00 2.8000e+01 1.1000e+01 2.0000e+00 5.1093e+01],24,10785.266,28.34461758452241
02651.csv,B0033,[2009.       7.      28.      15.      32.      40.171],24,10777.656,28.969654064445265
02654.csv,B0033,[2.0090e+03 7.0000e+00 2.8000e+01 2.0000e+01 2.0000e+00 2.8625e+01],24,10717.719,28.534239045256903
02656.csv,B0033,[2009.       7.      28.      23.      55.       8.765],24,10795.0,27.459489619180463
02658.csv,B0033,[2009.       7.      29.       3.      48.      56.265],24,10810.0,27.38404203897108
02660.csv,B0033,[2009.       7.      29.       7.      42.      54.859],24,10812.297,27.720534210843525
02663.csv,B0033,[2009.       7.      29.      12.      13.       5.843],24,10813.297,28.731663561338948
02666.csv,B0033,[2009.       7.      29.      16.      43.      31.062],24,10572.094,29.90046026120309
02668.csv,B0033,[2009.       7.      29.      20.      33.      51.328],24,10745.296,28.53265456743784
02670.csv,B0033,[2009.       7.      30.       0.      26.      46.296],24,10810.547,27.539945406384067
02672.csv,B0033,[2009.       7.      30.       4.      20.      49.968],24,10810.781,27.42182413159632
02675.csv,B0033,[2009.       7.      30.       8.      50.      38.578],24,10811.64,27.768468074040385
02678.csv,B0033,[2009.       7.      30.      13.      20.      56.406],24,10607.422,29.680912484057867
02680.csv,B0033,[2009.       7.      30.      17.      11.      57.546],24,10584.0,30.19985112333716
02682.csv,B0033,[2.0090e+03 7.0000e+00 3.0000e+01 2.1000e+01 2.0000e+00 1.4578e+01],24,10770.858999999997,28.93674980765684
02684.csv,B0033,[2009.       7.      31.       0.      55.      17.093],24,10789.422,27.811733137887447
02687.csv,B0033,[2009.       7.      31.       5.      24.      22.937],24,10811.891,27.16767190686954
02690.csv,B0033,[2009.       7.      31.       9.      54.      14.234],24,3379.656,28.73087956479292
02693.csv,B0033,[2009.       7.      31.      17.      33.      22.078],24,10344.968,30.13633226697106
02696.csv,B0033,[2009.       7.      31.      21.      55.      46.796],24,10651.062000000004,28.99260709455997
02698.csv,B0033,[2.009e+03 8.000e+00 1.000e+00 1.000e+00 4.700e+01 4.312e+00],24,10701.828,28.38784745273713
02700.csv,B0033,[2.009e+03 8.000e+00 1.000e+00 5.000e+00 3.900e+01 3.120e-01],24,10816.234,28.238179116575434
02702.csv,B0033,[2.0090e+03 8.0000e+00 1.0000e+00 9.0000e+00 3.2000e+01 4.5984e+01],24,10764.218,28.09168255413839
02705.csv,B0033,[2.0090e+03 8.0000e+00 1.0000e+00 1.4000e+01 1.0000e+00 2.5312e+01],24,10807.375,27.718185388789333
02708.csv,B0033,[2.0090e+03 8.0000e+00 1.0000e+00 1.8000e+01 3.0000e+01 4.4968e+01],24,10706.156,28.053980492526875
02710.csv,B0033,[2.0090e+03 8.0000e+00 1.0000e+00 2.2000e+01 2.2000e+01 3.4843e+01],24,10763.452999999994,28.00068717260121
02712.csv,B0033,[2.009e+03 8.000e+00 2.000e+00 2.000e+00 1.500e+01 9.171e+00],24,10815.579,27.96885539984366
02714.csv,B0033,[2.0090e+03 8.0000e+00 2.0000e+00 6.0000e+00 8.0000e+00 4.1656e+01],24,10810.235,27.91277866863059
02717.csv,B0033,[2.0090e+03 8.0000e+00 2.0000e+00 1.0000e+01 3.7000e+01 5.8593e+01],24,10811.25,27.562709411234508
02720.csv,B0033,[2.0090e+03 8.0000e+00 2.0000e+00 1.5000e+01 7.0000e+00 1.8093e+01],24,10812.766,28.098404754765337
02722.csv,B0033,[2.0090e+03 8.0000e+00 2.0000e+00 1.9000e+01 0.0000e+00 3.9468e+01],24,10807.047,28.040635625760533
02724.csv,B0033,[2.0090e+03 8.0000e+00 2.0000e+00 2.2000e+01 5.3000e+01 4.3218e+01],24,10815.985,27.989198340996523
02726.csv,B0033,[2.009e+03 8.000e+00 3.000e+00 2.000e+00 4.700e+01 5.150e-01],24,10815.203,28.000251634892148
02729.csv,B0033,[2009.       8.       3.       7.      16.       4.218],24,10812.266,27.50228467524251
02732.csv,B0033,[2009.       8.       3.      11.      45.      39.265],24,10631.063,30.132167819727243
02734.csv,B0033,[2009.       8.       3.      15.      36.      25.093],24,10815.844,30.310700434430743
02736.csv,B0033,[2009.       8.       3.      19.      30.       6.687],24,10811.531,29.592141679761287
02738.csv,B0033,[2009.       8.       3.      23.      23.      20.781],24,10810.342999999992,28.62796198993188
02741.csv,B0033,[2009.       8.       4.       3.      52.      16.765],24,10810.109,27.792653361067227
02745.csv,B0033,[2009.       8.       5.      12.      16.       5.781],24,10787.516,28.84325005515693
02748.csv,B0033,[2009.       8.       5.      16.      45.      40.718],24,10668.625,30.274859886409185
02750.csv,B0033,[2009.       8.       5.      20.      37.       9.671],24,10815.344,28.83073809337109
02752.csv,B0033,[2009.       8.       6.       0.      30.      42.343],24,10814.062,28.37645919266808
02754.csv,B0033,[2009.       8.       6.       4.      24.       5.078],24,10638.484,28.652778411760018
02757.csv,B0033,[2009.       8.       6.       8.      50.      10.984],24,10666.125,25.839445262072896
02760.csv,B0033,[2009.       8.       6.      13.      17.       4.312],24,10496.344,28.110539744892023
02762.csv,B0033,[2009.       8.       6.      17.       5.      18.687],24,10455.453,28.70153626994182
02764.csv,B0033,[2009.       8.       6.      20.      52.      26.765],24,10542.188,27.487114244886463
02766.csv,B0033,[2009.       8.       7.       0.      40.      51.984],24,10682.156,26.70002141453726
02769.csv,B0033,[2009.       8.       7.       5.       7.      21.093],24,10794.25,26.355216689861415
02772.csv,B0033,[2009.       8.       7.       9.      35.      47.859],24,10508.656,28.386823673279256
02774.csv,B0033,[2009.       8.       7.      13.      23.      52.437],24,10531.406,28.664619968527653
02776.csv,B0033,[2009.       8.       7.      17.      12.      32.781],24,10811.484,31.299768789970777
02778.csv,B0033,[2009.       8.       7.      21.       5.      28.578],24,10810.406000000004,29.421258295927863
02781.csv,B0033,[2.0090e+03 8.0000e+00 8.0000e+00 1.0000e+00 3.3000e+01 5.3015e+01],24,10812.828,28.113176399616925
02784.csv,B0033,[2.0090e+03 8.0000e+00 8.0000e+00 6.0000e+00 2.0000e+00 1.1484e+01],24,10816.953,28.235719564944144
02786.csv,B0033,[2009.      8.      8.      9.     54.     44.14],24,10816.0,28.13137117307126
02788.csv,B0033,[2009.       8.       8.      13.      47.       5.281],24,10812.969,28.22095804385234
02790.csv,B0033,[2009.       8.       8.      17.      39.      14.687],24,10810.235,28.352064753735743
02793.csv,B0033,[2009.     8.     8.    22.     7.    14.5],24,10812.327999999994,27.611569249309312
02797.csv,B0033,[2009.       8.      17.      14.      36.      33.453],24,10813.078,30.576978172520423
02800.csv,B0033,[2009.       8.      17.      19.       6.      48.687],24,10718.25,29.99082305216067
02802.csv,B0033,[2009.       8.      17.      22.      59.      22.265],24,10813.672000000006,29.097187458013213
02804.csv,B0033,[2.0090e+03 8.0000e+00 1.8000e+01 2.0000e+00 5.3000e+01 2.0906e+01],24,10813.625,28.62285758202543
02806.csv,B0033,[2009.       8.      18.       6.      47.       7.906],24,10814.219,28.511685174948337
02809.csv,B0033,[2009.      8.     18.     11.     16.     57.75],24,10816.469,29.44645126706539
02812.csv,B0033,[2009.       8.      18.      15.      46.      59.359],24,10616.703,30.398177540552982
02814.csv,B0033,[2009.       8.      18.      19.      37.      31.843],24,10817.984,28.843911152594885
